DATAFLOW,LAST UPDATE,freq,sex,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE123:Östergötlands län,2023,14511,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE124:Örebro län,2023,9218,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE125:Västmanlands län,2023,8249,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE211:Jönköpings län,2023,11148,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE212:Kronobergs län,2023,6377,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE213:Kalmar län,2023,7288,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE214:Gotlands län,2023,1784,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE221:Blekinge län,2023,4911,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE224:Skåne län,2023,45569,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE231:Hallands län,2023,10561,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE232:Västra Götalands län,2023,55060,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE311:Värmlands län,2023,8329,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE312:Dalarnas län,2023,8296,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE313:Gävleborgs län,2023,8348,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE321:Västernorrlands län,2023,7395,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE322:Jämtlands län,2023,4024,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE331:Västerbottens län,2023,8221,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y45-49:From 45 to 49 years,SE332:Norrbottens län,2023,7058,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI:Finland,2023,146098,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI193:Keski-Suomi (NUTS 2021),2023,7044,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI194:Etelä-Pohjanmaa (NUTS 2021),2023,5160,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI195:Pohjanmaa (NUTS 2021),2023,5277,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI196:Satakunta,2023,5140,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI197:Pirkanmaa (NUTS 2021),2023,13688,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI1B1:Helsinki-Uusimaa,2023,47879,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI1C1:Varsinais-Suomi,2023,11972,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI1C2:Kanta-Häme,2023,4266,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI1C3:Päijät-Häme (NUTS 2021),2023,4735,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI1C4:Kymenlaakso (NUTS 2021),2023,3608,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI1C5:Etelä-Karjala,2023,2778,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI1D1:Etelä-Savo (NUTS 2021),2023,2868,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI1D2:Pohjois-Savo (NUTS 2021),2023,5923,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI1D3:Pohjois-Karjala (NUTS 2021),2023,3688,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI1D5:Keski-Pohjanmaa,2023,2161,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI1D7:Lappi,2023,4340,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI1D8:Kainuu,2023,1679,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI1D9:Pohjois-Pohjanmaa,2023,13023,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,FI200:Åland,2023,869,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE:Sweden,2023,319820,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE110:Stockholms län,2023,75774,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE121:Uppsala län,2023,12229,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE122:Södermanlands län,2023,9664,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE123:Östergötlands län,2023,14264,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE124:Örebro län,2023,9304,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE125:Västmanlands län,2023,8726,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE211:Jönköpings län,2023,11550,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE212:Kronobergs län,2023,6364,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE213:Kalmar län,2023,7107,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE214:Gotlands län,2023,1692,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE221:Blekinge län,2023,4535,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE224:Skåne län,2023,44395,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE231:Hallands län,2023,10752,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE232:Västra Götalands län,2023,52986,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE311:Värmlands län,2023,8115,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE312:Dalarnas län,2023,8444,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE313:Gävleborgs län,2023,8133,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE321:Västernorrlands län,2023,6901,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE322:Jämtlands län,2023,4027,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE331:Västerbottens län,2023,8123,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y5-9:From 5 to 9 years,SE332:Norrbottens län,2023,6735,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI:Finland,2023,164781,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI193:Keski-Suomi (NUTS 2021),2023,7685,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI194:Etelä-Pohjanmaa (NUTS 2021),2023,5287,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI195:Pohjanmaa (NUTS 2021),2023,5396,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI196:Satakunta,2023,6447,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI197:Pirkanmaa (NUTS 2021),2023,15384,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI1B1:Helsinki-Uusimaa,2023,53021,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI1C1:Varsinais-Suomi,2023,14628,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI1C2:Kanta-Häme,2023,5386,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI1C3:Päijät-Häme (NUTS 2021),2023,6029,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI1C4:Kymenlaakso (NUTS 2021),2023,5319,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI1C5:Etelä-Karjala,2023,3827,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI1D1:Etelä-Savo (NUTS 2021),2023,4098,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI1D2:Pohjois-Savo (NUTS 2021),2023,6854,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI1D3:Pohjois-Karjala (NUTS 2021),2023,4227,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI1D5:Keski-Pohjanmaa,2023,1942,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI1D7:Lappi,2023,4758,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI1D8:Kainuu,2023,1939,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI1D9:Pohjois-Pohjanmaa,2023,11569,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,FI200:Åland,2023,985,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE:Sweden,2023,334354,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE110:Stockholms län,2023,80446,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE121:Uppsala län,2023,11920,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE122:Södermanlands län,2023,9453,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE123:Östergötlands län,2023,14822,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE124:Örebro län,2023,9744,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE125:Västmanlands län,2023,9076,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE211:Jönköpings län,2023,11788,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE212:Kronobergs län,2023,6237,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE213:Kalmar län,2023,7684,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE214:Gotlands län,2023,1832,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE221:Blekinge län,2023,5230,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE224:Skåne län,2023,44573,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE231:Hallands län,2023,11150,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE232:Västra Götalands län,2023,55088,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE311:Värmlands län,2023,9069,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE312:Dalarnas län,2023,8962,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE313:Gävleborgs län,2023,9283,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE321:Västernorrlands län,2023,7901,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE322:Jämtlands län,2023,4033,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE331:Västerbottens län,2023,8086,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y50-54:From 50 to 54 years,SE332:Norrbottens län,2023,7977,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI:Finland,2023,181875,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI193:Keski-Suomi (NUTS 2021),2023,8509,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI194:Etelä-Pohjanmaa (NUTS 2021),2023,6220,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI195:Pohjanmaa (NUTS 2021),2023,5610,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI196:Satakunta,2023,7606,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI197:Pirkanmaa (NUTS 2021),2023,16119,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI1B1:Helsinki-Uusimaa,2023,55117,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI1C1:Varsinais-Suomi,2023,15771,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI1C2:Kanta-Häme,2023,6051,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI1C3:Päijät-Häme (NUTS 2021),2023,6987,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI1C4:Kymenlaakso (NUTS 2021),2023,6250,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI1C5:Etelä-Karjala,2023,4487,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI1D1:Etelä-Savo (NUTS 2021),2023,5127,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI1D2:Pohjois-Savo (NUTS 2021),2023,8405,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI1D3:Pohjois-Karjala (NUTS 2021),2023,5307,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI1D5:Keski-Pohjanmaa,2023,2105,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI1D7:Lappi,2023,6146,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI1D8:Kainuu,2023,2601,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI1D9:Pohjois-Pohjanmaa,2023,12396,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,FI200:Åland,2023,1061,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE:Sweden,2023,344012,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE110:Stockholms län,2023,78012,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE121:Uppsala län,2023,11914,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE122:Södermanlands län,2023,10139,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE123:Östergötlands län,2023,15447,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE124:Örebro län,2023,9867,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE125:Västmanlands län,2023,9545,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE211:Jönköpings län,2023,12156,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE212:Kronobergs län,2023,6577,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE213:Kalmar län,2023,8650,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE214:Gotlands län,2023,2119,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE221:Blekinge län,2023,5539,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE224:Skåne län,2023,44906,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE231:Hallands län,2023,11552,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE232:Västra Götalands län,2023,57382,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE311:Värmlands län,2023,10025,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE312:Dalarnas län,2023,9602,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE313:Gävleborgs län,2023,10122,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE321:Västernorrlands län,2023,8619,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE322:Jämtlands län,2023,4498,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE331:Västerbottens län,2023,8550,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y55-59:From 55 to 59 years,SE332:Norrbottens län,2023,8791,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y60-64:From 60 to 64 years,FI:Finland,2023,174364,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y60-64:From 60 to 64 years,FI193:Keski-Suomi (NUTS 2021),2023,9118,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y60-64:From 60 to 64 years,FI194:Etelä-Pohjanmaa (NUTS 2021),2023,6308,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y60-64:From 60 to 64 years,FI195:Pohjanmaa (NUTS 2021),2023,5121,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y60-64:From 60 to 64 years,FI196:Satakunta,2023,7257,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,M:Males,NR:Number,Y60-64:From 60 to 64 years,FI197:Pirkanmaa (NUTS 2021),2023,15433,,
